港澳频道,#genre#
凤凰资讯,http://61.221.215.25:8800/hls/47/index.m3u8
凤凰资讯,http://php.jdshipin.com:8880/smt.php?id=phoenixinfo_hd
公视,https://litv.zapi.us.kg/?id=4gtv-4gtv042
公视新闻,http://103.193.151.158:8500/live.m3u8?c=19
互动英语,http://37.27.111.214:8080/live/54/hls.m3u8
华视,http://37.27.111.214:8080/live/8/hls.m3u8
华视,http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8503/.m3u8
华视,https://litv.zapi.us.kg/?id=4gtv-4gtv041
华视闽南,http://litv.zapi.us.kg/?id=4gtv-4gtv041
华视新闻,http://103.193.151.158:8500/live.m3u8?c=7
华视新闻,http://litv.zapi.us.kg/?id=4gtv-4gtv052
华视新闻台,https://litv.zapi.us.kg/?id=4gtv-4gtv052
华视新闻台,https://www.youtube.com/watch?v=wM0g8EoUZ_E
寰宇闽南,http://litv.zapi.us.kg/?id=litv-longturn15
寰宇闽南台,https://litv.zapi.us.kg/?id=litv-longturn15
寰宇新闻,http://litv.zapi.us.kg/?id=litv-longturn14
寰宇新闻,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV02.m3u8
寰宇新闻台,https://www.youtube.com/watch?v=6IquAgfvYmc
靖天,http://litv.zapi.us.kg/?id=4gtv-4gtv063
靖天欢乐,http://litv.zapi.us.kg/?id=4gtv-4gtv054
靖天欢乐台,https://litv.zapi.us.kg/?id=4gtv-4gtv054
靖天卡通,http://litv.zapi.us.kg/?id=4gtv-4gtv044
靖天卡通台,https://litv.zapi.us.kg/?id=4gtv-4gtv044
靖天日本,http://litv.zapi.us.kg/?id=4gtv-4gtv047
靖天日本台,https://litv.zapi.us.kg/?id=4gtv-4gtv047
靖天台,https://litv.zapi.us.kg/?id=4gtv-4gtv063
靖天映画,http://litv.zapi.us.kg/?id=4gtv-4gtv055
靖天映画台,https://litv.zapi.us.kg/?id=4gtv-4gtv055
靖天育乐,http://litv.zapi.us.kg/?id=4gtv-4gtv062
靖天育乐台,https://litv.zapi.us.kg/?id=4gtv-4gtv062
靖天资讯,http://litv.zapi.us.kg/?id=4gtv-4gtv065
靖天资讯台,https://litv.zapi.us.kg/?id=4gtv-4gtv065
靖天综合,http://litv.zapi.us.kg/?id=4gtv-4gtv046
靖天综合台,https://litv.zapi.us.kg/?id=4gtv-4gtv046
靖洋卡通,http://litv.zapi.us.kg/?id=4gtv-4gtv057
靖洋卡通台,https://litv.zapi.us.kg/?id=4gtv-4gtv057
龙华经典,http://litv.zapi.us.kg/?id=litv-longturn21
龙华经典台,https://litv.zapi.us.kg/?id=litv-longturn21
龙华卡通,http://litv.zapi.us.kg/?id=litv-longturn01
龙华卡通台,https://litv.zapi.us.kg/?id=litv-longturn01
龙华偶像,http://litv.zapi.us.kg/?id=litv-longturn12
龙华偶像台,https://litv.zapi.us.kg/?id=litv-longturn12
龙华日韩,http://litv.zapi.us.kg/?id=litv-longturn11
龙华日韩台,https://litv.zapi.us.kg/?id=litv-longturn11
民视,http://37.27.111.214:8080/live/6/hls.m3u8
民视,rtmp://twcdn.top/sat/tv051
民视第一,http://37.27.111.214:8080/live/4/hls.m3u8
民视第一,http://litv.zapi.us.kg/?id=4gtv-4gtv003
民视第一台,https://litv.zapi.us.kg/?id=4gtv-4gtv003
民视旅游,http://litv.zapi.us.kg/?id=litv-ftv07
民视闽南,http://litv.zapi.us.kg/?id=4gtv-4gtv002
民视闽南,http://litv.zapi.us.kg/?id=4gtv-4gtv155
民视闽南台,https://litv.zapi.us.kg/?id=4gtv-4gtv002
民视台湾,http://37.27.111.214:8080/live/5/hls.m3u8
民视台湾,http://litv.zapi.us.kg/?id=4gtv-4gtv001
民视台湾,http://litv.zapi.us.kg/?id=4gtv-4gtv156
民视台湾台,https://litv.zapi.us.kg/?id=4gtv-4gtv001
民视台湾台,https://litv.zapi.us.kg/?id=4gtv-4gtv156
民视新闻,http://103.193.151.158:8500/live.m3u8?c=4
民视新闻,http://litv.zapi.us.kg/?id=litv-ftv13
民视新闻,https://litv.zapi.us.kg/?id=litv-ftv13
民视新闻台,https://www.youtube.com/watch?v=ylYJSBUgaMA
民视综艺,http://litv.zapi.us.kg/?id=4gtv-4gtv004
民视综艺台,https://litv.zapi.us.kg/?id=4gtv-4gtv004
三立,http://37.27.111.214:8080/live/31/hls.m3u8
三立NEWS+,https://www.youtube.com/watch?v=oZdzzvxTfUY
三立iNEWS,https://www.youtube.com/watch?v=CKjSm5ZeehE
三立台湾,http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8521/.m3u8
三立新闻台,https://www.youtube.com/watch?v=FoBfXvlOR6I
台视,https://litv.zapi.us.kg/?id=4gtv-4gtv066
台视,rtmp://twcdn.top/sat/tv071
台视财经,http://litv.zapi.us.kg/?id=4gtv-4gtv056
台视财经,https://litv.zapi.us.kg/?id=4gtv-4gtv056
台视闽南,http://litv.zapi.us.kg/?id=4gtv-4gtv066
台视新闻,http://litv.zapi.us.kg/?id=4gtv-4gtv051
台视新闻,https://litv.zapi.us.kg/?id=4gtv-4gtv051
台视新闻台,https://www.youtube.com/watch?v=xL0ch83RAK8
纬来精彩,http://61.221.215.25:8800/hls/48/index.m3u8
纬来日本台,rtmp://twcdn.top/sat/tv771
纬来体育,http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8585/.m3u8
纬来体育台,rtmp://twcdn.top/sat/tv721
纬来育乐台,rtmp://twcdn.top/sat/tv701
无线华丽,http://php.jdshipin.com:8880/TVOD/iptv.php?id=huali
无线新闻,https://nothingbe.serv00.net/tvb.php?id=C&type=hd
无线直播,https://edge6a.v2h-cdn.com/liveshow/liveshow.stream/chunklist.m3u8
无线直播,https://edge6a.v2h-cdn.com/liveshow/liveshow.stream/playlist.m3u8
亚洲旅游,http://37.27.111.214:8080/live/10/hls.m3u8
中华小当家,http://61.221.215.25:8800/hls/40/index.m3u8
中视,http://37.27.111.214:8080/live/7/hls.m3u8
中视,https://litv.zapi.us.kg/?id=4gtv-4gtv040
中视,rtmp://twcdn.top/sat/tv091
中视菁采,http://litv.zapi.us.kg/?id=4gtv-4gtv064
中视菁采台,https://litv.zapi.us.kg/?id=4gtv-4gtv064
中视经典,http://litv.zapi.us.kg/?id=4gtv-4gtv080
中视经典,https://litv.zapi.us.kg/?id=4gtv-4gtv080
中视闽南,http://litv.zapi.us.kg/?id=4gtv-4gtv040
中视新闻,http://litv.zapi.us.kg/?id=4gtv-4gtv074
中视新闻台,https://litv.zapi.us.kg/?id=4gtv-4gtv074
中视新闻台,https://www.youtube.com/watch?v=TCnaIE_SAtM
中天新闻,http://211.72.65.236:8541/.m3u8
中天新闻,http://litv.zapi.us.kg/?id=4gtv-4gtv009
中天新闻1台,https://www.youtube.com/watch?v=oIgbl7t0S_w
中天新闻2台,https://www.youtube.com/watch?v=WPfPjbOLNfE
中天新闻台,https://litv.zapi.us.kg/?id=4gtv-4gtv009
猪哥亮,http://37.27.111.214:8080/live/35/hls.m3u8
猪哥亮歌厅台,http://litv.zapi.us.kg/?id=4gtv-4gtv006
猪哥亮歌厅秀,https://litv.zapi.us.kg/?id=4gtv-4gtv006
