港澳频道,#genre#
FOXSPORTS2,http://doubleclicktv.live:80/70376812/52663544/914
FOXSPORTS2,http://line.greatstar.me:80/play/live.php?mac=00:1A:79:B5:AD:4C&stream=174670&extension=ts&play_token=tvwbpRhuaP
FOXSPORTS2TV,http://supersonictv.live:8080/live/Derrick/Hitman50$/78937.ts
FOXSPORTSNETBASE,http://doubleclicktv.live:80/70376812/52663544/910
FOXSPORTSOKLAHOMA,https://stream1.freetv.fun/918fff19fa275cd3a8655142089c1adaeb3c0375568961ae42ea4707d12d4a2f.m3u8
FOXSPORTSSUN,http://0f3f161d.cbilant.com/iptv/DNKSGWXK47B9GH/19145/index.m3u8
FOXSPORTSSUN,http://doubleclicktv.live:80/70376812/52663544/904
GOOD2,http://37.27.111.214:8080/live/99/hls.m3u8
HISTORY,http://37.27.111.214:8080/live/27/hls.m3u8
HakkaTV,http://37.27.111.214:8080/live/1/hls.m3u8
KOREA,http://37.27.111.214:8080/live/52/hls.m3u8
LUXE,http://37.27.111.214:8080/live/86/hls.m3u8
MCE,http://37.27.111.214:8080/live/98/hls.m3u8
MTV,http://37.27.111.214:8080/live/25/hls.m3u8
MoMo综合,rtmp://f13h.mine.nu/sat/tv761
QA半岛新闻英语,https://live-hls-web-aje.getaj.net/AJE/02.m3u8?zshijdp
ROCK,http://37.27.111.214:8080/live/70/hls.m3u8
RTHK31,http://metatvpro.xyz:25461/W1045/4329/12217
RTHK33,https://rthktv33-live.akamaized.net/hls/live/2101641/RTHKTV33/stream04/streamPlaylist.m3u8
SKYSPORTSMAINEVENT,http://0f3f161d.cbilant.com/iptv/DNKSGWXK47B9GH/7337/index.m3u8
SKYSPORTSMAINEVENTᴴᴰ,http://4k4.klmvhn20.com:2082/Noly-4Noly/xiux0qlrin/10514
TiTV,http://37.27.111.214:8080/live/2/hls.m3u8
USFOX,http://doubleclicktv.live:80/70376812/52663544/253196
USFOXWeather,http://doubleclicktv.live:80/70376812/52663544/994
USLiveNOWfromFOX,http://doubleclicktv.live:80/70376812/52663544/993
USStarMovies,http://doubleclicktv.live/70376812/52663544/276996
VOA,http://37.27.111.214:8080/live/45/hls.m3u8
澳门风云,https://lunbo.freetv.top/yy/1459243913
半岛阿语,https://live-hls-web-aja.getaj.net/AJA/02.m3u8
半岛电视台,http://live-hls-web-aja.getaj.net/AJA/02.m3u8
半岛新闻阿拉伯,http://live-hls-web-aja.getaj.net/AJA/02.m3u8?zshijd
博斯高球1,http://37.27.111.214:8080/live/13/hls.m3u8
博斯网球,http://37.27.111.214:8080/live/16/hls.m3u8
博斯无限,http://37.27.111.214:8080/live/15/hls.m3u8
博斯运动1,http://37.27.111.214:8080/live/14/hls.m3u8
大爱,http://pulltv1.wanfudaluye.com/live/tv1.m3u8
大爱,https://pulltv1.wanfudaluye.com/live/tv1.m3u8
大爱,https://pulltv2.wanfudaluye.com/live/tv2.m3u8
大爱1台,https://pulltv1.wanfudaluye.com/live/tv1.m3u8?$1280x720
大爱1,https://pulltv1.wanfudaluye.com/live/tv1.m3u8?
大爱1,https://pulltv2.wanfudaluye.com/live/tv1.m3u8
大爱2台,https://pulltv1.wanfudaluye.com/live/tv2.m3u8?$1280x720
大爱2台,https://pulltv2.wanfudaluye.com/live/tv2.m3u8?$1280x720
大爱2,http://pulltv1.wanfudaluye.com/live/tv2.m3u8
大爱2,http://pulltv2.wanfudaluye.com/live/tv2.m3u8
大爱2,https://pulltv1.wanfudaluye.com/live/tv2.m3u8
大爱2,https://pulltv1.wanfudaluye.com/live/tv2.m3u8?
大爱2,https://pulltv2.wanfudaluye.com/live/tv2.m3u8?
大立电视,http://www.dalitv.com.tw:4568/live/dali/index.m3u8
elta生活旅游,http://37.27.111.214:8080/live/85/hls.m3u8
翡翠台,http://metatvpro.xyz:25461/W1045/4329/12205
翡翠台,http://tvdrs.wsrtv.com.cn:8100/channellive/ch1.flv
港台电视33,https://rthktv33-live.akamaized.net/hls/live/2101641/RTHKTV33/stream05/streamPlaylist.m3u8?
港台电视34,https://rthktv34-live.akamaized.net/hls/live/2101642/RTHKTV34/stream04/streamPlaylist.m3u8?
港台电视34,https://rthktv34-live.akamaized.net/hls/live/2101642/RTHKTV34/stream05/streamPlaylist.m3u8?
港台电视35,https://rthktv35-live.akamaized.net/hls/live/2101643/RTHKTV35/stream04/streamPlaylist.m3u8?
港台电视35,https://rthktv35-live.akamaized.net/hls/live/2101643/RTHKTV35/stream05/streamPlaylist.m3u8?
公视戏剧,http://37.27.111.214:8080/live/87/hls.m3u8
好消息综合台,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch1-2.m3u8
红牛,https://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_3360.m3u8
互动英语,http://37.27.111.214:8080/live/54/hls.m3u8
华视,rtmp://f13h.mine.nu/sat/tv111
华视新闻,http://37.27.111.214:8080/live/8/hls.m3u8
环球电视,http://zb.xzxwhcb.com:9999/hls/world.m3u8
寰宇财经,http://37.27.111.214:8080/live/65/hls.m3u8
寰宇台湾,http://37.27.111.214:8080/live/63/hls.m3u8
镜新闻,http://37.27.111.214:8080/live/62/hls.m3u8
旅游,http://37.27.111.214:8080/live/82/hls.m3u8
面包台,https://video.bread-tv.com:8091/hls-live24/online/index.m3u8
民视,http://37.27.111.214:8080/live/6/hls.m3u8
民视,rtmp://f13h.mine.nu/sat/tv051
民视第一,http://37.27.111.214:8080/live/4/hls.m3u8
民视台湾台,http://37.27.111.214:8080/live/5/hls.m3u8
摩登年代[1920*804][804p][804p],https://vip.ffzy-play6.com/20221021/516_0ef76f45/index.m3u8
nickjr,http://37.27.111.214:8080/live/22/hls.m3u8
全球财经,http://37.27.111.214:8080/live/64/hls.m3u8
神州新闻台,https://edge6a.v2h-cdn.com/mainland/mainland.stream/chunklist.m3u8
台视,rtmp://f13h.mine.nu/sat/tv071
台视新闻,https://live.wcetv.com/hls/m3u8/ttvnews.m3u8
台视新闻台,https://live.wcetv.com/hls/master-ttvnews.m3u8
探案台,http://37.27.111.214:8080/live/11/hls.m3u8
天良,http://60.248.91.20:8000/main
无线新闻,http://live.cooltv.top/tv/tvb.php?id=2
无线新闻台,http://metatvpro.xyz:25461/W1045/4329/12210
无线娱乐,https://v2h.jdshipin.com/enew/enew.stream/chunklist.m3u8
香港33台,https://rthktv33-live.akamaized.net/hls/live/2101641/RTHKTV33/stream05/streamPlaylist.m3u8
香港34台,https://rthktv34-live.akamaized.net/hls/live/2101642/RTHKTV34/stream05/streamPlaylist.m3u8
香港35台,https://rthktv35-live.akamaized.net/hls/live/2101643/RTHKTV35/stream05/streamPlaylist.m3u8
新加坡,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8
新加坡国际,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8?$3M1280x720
新加坡亚太台,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8
新加坡中文,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8?zshijd
新唐人,http://37.27.111.214:8080/live/51/hls.m3u8
新唐人亚太,http://154.201.73.77:9000/live.m3u8?c=1
幸福空间,http://37.27.111.214:8080/live/26/hls.m3u8
亚洲旅游台,http://37.27.111.214:8080/live/10/hls.m3u8
亚洲卫视,https://p2hs.vzan.com/slowlive/821481626725612417/live.m3u8?zbid=2046370057&tpid=330913109&type=0
亚洲武侠,https://edge6a.v2h-cdn.com/asia_action/asia_action.stream/chunklist.m3u8
亚洲武侠,https://edge6a.v2h-cdn.com/asia_action/asia_action.stream/playlist.m3u8
影剧,http://37.27.111.214:8080/live/88/hls.m3u8
智林体育,http://37.27.111.214:8080/live/77/hls.m3u8
中视,http://37.27.111.214:8080/live/7/hls.m3u8
中视,rtmp://f13h.mine.nu/sat/tv091
中视经典,http://37.27.111.214:8080/live/47/hls.m3u8
中视青采,http://37.27.111.214:8080/live/48/hls.m3u8
猪哥亮,http://37.27.111.214:8080/live/35/hls.m3u8
央视频道,#genre#
CCTV1,http://110.189.102.15:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://59.173.183.242:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://59.173.243.210:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV央视网,https://gcalic.v.myalicdn.com/gc/ztd_1/index.m3u8
CCTV2,http://110.189.102.15:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,http://59.173.183.242:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,http://59.173.243.210:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://110.189.102.15:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://59.173.183.242:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://59.173.243.210:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4,http://110.189.102.15:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4,http://59.173.183.242:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4,http://59.173.243.210:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4K,http://27.222.3.214/liveali-tp4K.cctv.cn/live/4K10M.stream/playlist.m3u8
CCTV4K,http://27.222.3.214/liveali-tp4k.cctv.cn/live/4K10M.stream/1.m3u8
CCTV5,http://110.189.102.15:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://59.173.183.242:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+,http://59.173.183.242:9901/tsfile/live/0018_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://59.173.243.210:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+,http://59.173.243.210:9901/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://110.189.102.15:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://59.173.183.242:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://59.173.243.210:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://110.189.102.15:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://59.173.183.242:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://59.173.243.210:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://110.189.102.15:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://59.173.183.242:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://59.173.243.210:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://110.189.102.15:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://59.173.183.242:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://59.173.243.210:9901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://110.189.102.15:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://59.173.183.242:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://59.173.243.210:9901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://110.189.102.15:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://59.173.243.210:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://110.189.102.15:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://59.173.183.242:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://59.173.243.210:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://110.189.102.15:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://59.173.183.242:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://59.173.243.210:9901/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://110.189.102.15:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://59.173.183.242:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://59.173.243.210:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://110.189.102.15:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://59.173.183.242:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://59.173.243.210:9901/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV16,http://59.173.243.210:9901/tsfile/live/1036_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV17,http://59.173.183.242:9901/tsfile/live/0017_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV17,http://59.173.243.210:9901/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0
影迷,http://37.27.111.214:8080/live/92/hls.m3u8
卫视频道,#genre#
安多卫视,http://stream.qhbtv.com/adws/sd/live.m3u8
安徽卫视,http://110.189.102.15:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://59.173.183.242:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://59.173.243.210:9901/tsfile/live/1025_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://59.173.183.242:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://59.173.243.210:9901/tsfile/live/1026_1.m3u8?key=txiptv&playlive=1&authid=0
兵团卫视,http://59.173.183.242:9901/tsfile/live/0005_2.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://110.189.102.15:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://59.173.183.242:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://59.173.243.210:9901/tsfile/live/1032_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://110.189.102.15:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://59.173.183.242:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://59.173.243.210:9901/tsfile/live/1033_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://110.189.102.15:9901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://59.173.183.242:9901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://110.189.102.15:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://59.173.183.242:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://59.173.243.210:9901/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://110.189.102.15:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://59.173.183.242:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://110.189.102.15:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://59.173.183.242:9901/tsfile/live/0011_2.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://59.173.183.242:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
海南卫视,http://59.173.183.242:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
海南卫视,http://59.173.243.210:9901/tsfile/live/1040_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://59.173.183.242:9901/tsfile/live/0107_2.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://59.173.183.242:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://110.189.102.15:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://59.173.183.242:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://59.173.243.210:9901/tsfile/live/1035_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://110.189.102.15:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://59.173.183.242:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://110.189.102.15:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://59.173.183.242:9901/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://59.173.243.210:9901/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://110.189.102.15:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://59.173.183.242:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://59.173.243.210:9901/tsfile/live/1022_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://110.189.102.15:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://59.173.183.242:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://59.173.243.210:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://59.173.183.242:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://59.173.243.210:9901/tsfile/live/1023_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://110.189.102.15:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://59.173.183.242:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://59.173.243.210:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://59.173.183.242:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://59.173.243.210:9901/tsfile/live/1029_1.m3u8?key=txiptv&playlive=1&authid=0
内蒙古蒙语卫视,https://livestream-bt.nmtv.cn/nmtv/2315general.m3u8?txSecret=e2b255285dd119a92c8aa5cdf00f8b84&txTime=771EF880
内蒙古卫视,http://110.189.102.15:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
内蒙古卫视,https://livestream-bt.nmtv.cn/nmtv/2314general.m3u8?txSecret=dc348a27bd36fe1bd63562af5e7269ea&txTime=771EF880
宁夏卫视,http://110.189.102.15:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
青海卫视,http://59.173.183.242:9901/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0
人间卫视,http://37.27.111.214:8080/live/101/hls.m3u8
人间卫视,https://5ddce30eb4b55.streamlock.net/bltvhd/bltv1/chunklist_w511254805.m3u8
人间卫视,https://5ddce30eb4b55.streamlock.net/bltvhd/bltv1/chunklist_w614428743.m3u8
山东卫视,http://110.189.102.15:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://59.173.183.242:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://59.173.243.210:9901/tsfile/live/1030_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://110.189.102.15:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://59.173.183.242:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://59.173.183.242:9901/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://liveflash.sxrtv.com/live/sxwshd.m3u8?sub_m3u8=true&edge_slice=true
上海卫视,http://110.189.102.15:9901/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0
上海卫视,http://59.173.183.242:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
上海卫视,http://59.173.243.210:9901/tsfile/live/1039_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://110.189.102.15:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://59.173.183.242:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://59.173.243.210:9901/tsfile/live/1027_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://110.189.102.15:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://59.173.183.242:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://59.173.243.210:9901/tsfile/live/1037_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://110.189.102.15:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://59.173.183.242:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
